0.2566667,0
0.256709,0
0.257148,1
0.2573698,0
0.2574317,1
0.2576269,0
0.2584944,0
0.2587125,0
0.259009,0
0.2597134,0
0.2598405,0
0.2598517,0
0.2599487,0
0.2599603,0
0.26,0
0.26,0
0.26,1
0.26,0
0.26,0
0.26,0
0.2601558,0
0.2602367,0
0.2602394,0
0.2605208,0
0.2605691,0
0.2606699,1
0.2618896,0
0.2620611,0
0.2621834,0
0.2624256,1
0.2625686,1
0.2629911,0
0.2631183,0
0.2632195,0
0.2633333,0
0.2633333,0
0.2633333,0
0.2633333,0
0.2633333,0
0.2633333,0
0.2633333,1
0.2637688,0
0.2638841,1
0.2639419,0
0.2645098,0
0.2659722,0
0.2663353,0
0.2663528,1
0.2664848,0
0.2664979,0
0.2666667,1
0.2666667,0
0.2666667,1
0.2666667,0
0.2666667,0
0.2666667,0
0.2666667,0
0.2666667,0
0.2673059,0
0.2673139,1
0.2673971,1
0.2674,1
0.2674236,1
0.2675652,0
0.2676621,0
0.2677344,0
0.2683586,0
0.2684306,0
0.2685734,0
0.2698326,0
0.27,0
0.27,0
0.27,0
0.27,0
0.27,0
0.27,0
0.27,0
0.27,0
0.2706972,0
0.270898,1
0.2710761,0
0.2717134,0
0.2729485,1
0.2732558,0
0.2732854,1
0.2733333,1
0.2733333,0
0.2746787,0
0.274881,1
0.2748861,0
0.2753405,0
0.2757163,0
0.2760179,1
0.2766667,0
0.2799653,0
0.28,0
0.2800794,0
0.2807282,1
0.2833333,1
0.2834764,1
0.2836915,0
0.2844349,0
0.2846799,0
0.2860101,1
0.2866667,1
0.2867574,0
0.2871724,0
0.2873224,1
0.2881212,0
0.2889024,0
0.2889552,0
0.2899399,1
0.2902469,0
0.2927826,1
0.2928444,1
0.2930051,0
0.2933333,0
0.2933539,1
0.2938788,1
0.2940762,0
0.2964516,1
0.2969775,1
0.2979429,0
0.2991228,0
0.2992611,0
0.2995262,1
0.3,0
0.3012618,1
0.3014815,1
0.3036711,1
0.3040373,0
0.30438,0
0.3058713,1
0.3066667,0
0.3067558,1
0.3067729,0
0.306798,1
0.3068196,0
0.3070256,0
0.3070498,1
0.3086078,0
0.3092564,0
0.309596,0
0.3099471,0
0.31,0
0.31,0
0.3107333,1
0.3111408,1
0.3118474,1
0.3121935,1
0.3123129,0
0.3124741,0
0.3131136,1
0.3132012,1
0.3133333,1
0.3133333,1
0.3135048,0
0.3135849,1
0.3136198,0
0.313794,1
0.3139474,1
0.3139683,1
0.3140591,0
0.3143651,0
0.3144237,1
0.3144816,1
0.314549,1
0.3148817,0
0.3154253,1
0.3163158,0
0.3163566,1
0.3164859,0
0.3165833,1
0.3166667,0
0.3166667,1
0.3166667,0
0.3166667,1
0.3168627,0
0.3171122,1
0.3174892,0
0.3175154,0
0.3175517,1
0.3179825,0
0.3182041,0
0.3187459,0
0.3189855,1
0.3195848,1
0.32,0
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,0
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,1
0.32,0
0.3200762,1
0.3204636,1
0.3206471,1
0.3211569,1
0.3214796,1
0.3215018,1
0.3216077,1
0.3217031,1
0.3223401,1
0.3227393,1
0.3230075,1
0.3230159,1
0.3232515,0
0.3233333,1
0.3233333,0
0.3233333,1
0.3233333,1
0.3233333,0
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233333,1
0.3233692,1
0.32375,1
0.3237712,1
0.3238333,1
0.3246983,1
0.3258282,0
0.3266667,0
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,0
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3266667,1
0.3275243,1
0.3278591,1
0.3279325,1
0.3286372,1
0.3287161,0
0.3298168,0
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.33,1
0.3331432,1
0.362167,1
0.3642347,0
0.3975255,1
0.4011979,0
0.4020076,1
0.403949,1
0.404662,0
0.4048472,1
0.4048737,1
0.4156579,1
0.4159048,1
0.4180036,1
0.4183991,1
0.4201149,1
0.4207937,1
0.4220079,0
0.4221569,1
0.4226667,1
0.4227554,1
0.4231429,1
0.4247493,1
0.4248187,1
0.4248964,1
0.4250569,1
0.4251942,1
0.425945,0
0.4261582,1
0.4263858,1
0.4264251,1
0.4288826,1
0.4291039,1
0.4298253,1
0.43,1
0.43,1
0.4300149,1
0.4303756,0
0.430406,1
0.4304651,1
0.4310055,1
0.4313592,1
0.4315258,1
0.4317204,0
0.4321905,1
0.4333333,1
0.4333333,1
0.4333333,1
0.4333333,1
0.433355,1
0.4333654,0
0.4333875,1
0.4334232,0
0.4334914,0
0.4335049,1
0.4338163,1
0.4344354,1
0.4349348,1
0.4350575,1
0.4355132,0
0.4359509,0
0.4362928,1
0.4364127,1
0.4366667,0
0.4366667,0
0.4366667,0
0.4366667,0
0.4366667,0
0.4366667,0
0.4366667,0
0.4366667,1
0.4366667,1
0.4366667,1
0.4371828,0
0.4372083,1
0.4374468,0
0.4381132,0
0.4382136,0
0.438258,0
0.4390024,1
0.4415806,1
0.4418613,1
0.4420438,0
0.4425703,1
0.44278,1
0.4430794,1
0.4431579,1
0.4433333,1
0.4433333,0
0.4435,0
0.4435395,0
0.4436364,1
0.4437168,1
0.4447095,1
0.4450678,0
0.4456215,1
0.4465303,1
0.4465612,1
0.4466446,1
0.446828,1
0.4469249,1
0.4472783,1
0.4474383,1
0.4474931,0
0.4476147,0
0.4476275,1
0.4477255,0
0.4481373,1
0.4485314,1
0.4490731,1
0.4492414,1
0.449386,1
0.4496716,0
0.4497888,0
0.45,1
0.45,0
0.45,1
0.45,1
0.45,1
0.45,1
0.45,0
0.45,1
0.4501572,0
0.4503872,1
0.45041,0
0.450585,1
0.4513994,1
0.4515187,1
0.4516389,1
0.4518012,0
0.4519048,1
0.4519238,1
0.4523118,1
0.4524615,0
0.452809,1
0.4530236,0
0.4530543,1
0.4530645,0
0.4531687,0
0.4533333,1
0.4533333,1
0.4533333,0
0.4533333,1
0.4533333,1
0.4533333,1
0.4534857,1
0.4534982,1
0.4535317,0
0.453619,1
0.4540952,1
0.4542977,1
0.4543108,0
0.4552863,1
0.4554749,1
0.4556121,0
0.4560917,1
0.4565873,1
0.4566919,1
0.4570617,1
0.4574659,0
0.4587028,0
0.4601884,0
0.4611619,0
0.4624759,0
0.4633333,1
0.4653,0
0.4666471,0
0.4666667,1
0.4674074,0
0.467682,0
0.4701938,0
0.4708458,1
0.473221,0
0.4746087,1
0.4768203,0
0.48,1
0.4800407,0
0.4808408,0
0.4811429,0
0.4813966,0
0.4817647,0
0.4819574,1
0.4819596,1
0.4828501,0
0.483129,1
0.4831611,1
0.4833333,0
0.4833333,0
0.4833333,1
0.4833333,0
0.4833333,0
0.4833333,0
0.4841487,1
0.4843658,1
0.4844444,1
0.484902,1
0.4853468,1
0.4863786,1
0.4865079,1
0.4866667,1
0.4866667,0
0.4866667,1
0.4876019,1
0.4879283,1
0.4880874,0
0.48897,1
0.4892188,0
0.4897345,0
0.49,0
0.49,1
0.49,1
0.4905075,1
0.4907303,1
0.4914262,1
0.4918333,0
0.4922374,0
0.4923103,0
0.4932653,0
0.4933333,0
0.4933333,0
0.4933333,0
0.4933333,1
0.4933333,0
0.4937394,0
0.4939474,1
0.4941176,1
0.4943574,0
0.494692,0
0.4949012,1
0.4950824,1
0.495914,0
0.4962997,0
0.4966667,0
0.4966667,0
0.4966667,0
0.4966667,0
0.4966667,0
0.4966667,0
0.4966667,1
0.4966997,1
0.4967085,1
0.4972222,0
0.4975051,1
0.4982136,1
0.4989718,1
0.4995269,1
0.5,0
0.5,0
0.5,0
0.5,0
0.5,1
0.5,0
0.5,1
0.5,1
0.5,0
0.5,1
0.5005376,0
0.5010175,1
0.5010417,1
0.501155,0
0.5014912,0
0.5015282,1
0.5017338,0
0.5018434,1
0.5021713,0
0.5041376,0
0.5042764,0
0.5065693,1
0.5066667,1
0.5069345,1
0.5071895,0
0.5078431,0
0.5080573,0
0.5086063,0
0.5097484,1
0.5101244,0
0.5106439,1
0.5112793,1
0.5113248,0
0.5119577,1
0.5123514,1
0.5129976,0
0.5191026,0
0.5218954,0
0.5242681,0
0.5242941,0
0.5247431,1
0.5333333,0
0.5333333,0
0.5335374,0
0.5340332,0
0.5359694,1
0.5364211,0
0.5375327,0
0.5383051,0
0.5384249,0
0.5391051,0
0.5398693,0
0.5487075,1
0.5499595,1
0.5632634,0
0.5633333,0
0.5633333,0
0.5634791,0
0.5635543,0
0.5638326,0
0.563913,0
0.5646439,1
0.5646622,0
0.5687885,1
0.5692527,1
0.5698272,0
0.5717193,0
0.5721667,0
0.5731754,0
0.5790395,1
0.5795527,0
0.5798368,0
0.5802222,0
0.5808217,0
0.5809813,1
0.5826863,0
0.5850749,1
0.5853587,0
0.5859148,0
0.5859896,1
0.5866667,1
0.5867333,0
0.5868142,1
0.5869856,1
0.5874713,1
0.5877288,1
0.5887821,1
0.5899502,1
0.59,0
0.5920503,0
0.593114,1
0.5936434,0
0.5947482,1
0.5947846,1
0.5950501,1
0.5952525,1
0.596648,1
0.5968561,1
0.5970397,1
0.5978272,0
0.5995686,1
0.6001354,0
0.6002596,0
0.6007692,0
0.6007724,1
0.6008516,1
0.6010178,0
0.6025243,1
0.6027887,0
0.6044533,1
0.6054233,1
0.6066667,0
0.6075325,1
0.6080404,1
0.6092701,1
0.6108333,1
0.6111765,1
0.6126475,1
0.6141609,1
0.6146171,1
0.6195623,1
0.6208642,0
0.6230169,0
0.6255797,1
0.63,0
0.6313793,0
0.6338095,1
0.6366667,0
0.6372727,0
0.6407089,1
0.6417284,1
0.6434872,1
0.6447619,1
0.646964,0
0.6472897,1
0.6493018,1
0.65,0
0.6504054,1
0.6507046,1
0.6508957,1
0.6532484,1
0.6533333,1
0.6533333,1
0.6537546,1
0.6554054,1
0.656412,1
0.6566667,1
0.6581301,1
0.6594265,1
0.6595455,0
0.6595465,1
0.6598163,1
0.6599491,1
0.66,1
0.6623053,1
0.6631263,1
0.6633333,0
0.6633333,1
0.6638542,1
0.6656952,0
0.6659504,1
0.6662016,0
0.6667857,1
0.6670065,1
0.6676128,1
0.6680819,1
0.6683923,1
0.6684673,1
0.6687939,1
0.6704034,0
0.670542,1
0.6719616,1
0.6728924,1
0.6742024,1
0.6752077,1
0.6755894,1
0.6769565,1
0.6772727,1
0.6773457,1
0.6776824,1
0.6778788,0
0.67824,0
0.6792857,1
0.6793757,0
0.6798732,1
0.6799826,0
0.680101,1
0.6804938,1
0.6813333,1
0.6813665,1
0.6817316,1
0.6831804,1
0.6832486,0
0.6833333,1
0.6840491,1
0.6845503,0
0.6853422,1
0.6857129,1
0.6857143,1
0.6857216,1
0.6858305,1
0.6860965,0
0.6869298,1
0.687055,1
0.6871739,1
0.6875168,1
0.6884201,1
0.6886634,0
0.6887349,0
0.6887708,0
0.6889418,1
0.6891775,0
0.6897667,1
0.689851,0
0.6900952,1
0.6901239,0
0.6904883,1
0.6907633,1
0.6911111,0
0.6911582,1
0.6913115,0
0.6916952,1
0.6919157,1
0.6919271,1
0.6921023,0
0.6925,0
0.6929167,0
0.6929436,1
0.693287,1
0.6935305,1
0.6944928,1
0.6945317,0
0.6947937,1
0.6952163,0
0.6953665,0
0.6957595,0
0.6970588,1
0.6972321,0
0.6975484,1
0.6978462,1
0.6988672,1
0.6994563,1
0.6998938,1
0.7004854,0
0.7007025,1
0.7013147,1
0.7016828,1
0.7020123,1
0.7022374,1
0.7025407,1
0.7032348,0
0.7032514,1
0.7033602,0
0.7038776,0
0.7043961,1
0.7045513,0
0.7050667,1
0.7055373,0
0.7061426,1
0.7064859,1
0.706919,1
0.7075,0
0.7077874,0
0.7081694,1
0.7088618,1
0.7094302,1
0.7096835,0
0.7098611,1
0.7125566,1
0.7128803,1
0.7134234,0
0.7138067,0
0.7145435,1
0.7147743,1
0.7157225,1
0.7157464,1
0.7166667,1
0.7170482,1
0.7178055,0
0.7178644,1
0.7181818,0
0.7195641,0
0.7196618,0
0.7197556,1
0.7198982,1
0.7200298,1
0.7201035,1
0.7203745,1
0.7205014,1
0.7210145,1
0.7221986,0
0.7224731,0
0.7229167,0
0.7229167,1
0.7233813,0
0.7234437,0
0.7236964,0
0.7241294,1
0.7242816,0
0.7250758,1
0.7253453,1
0.7258136,1
0.7258757,1
0.7265372,1
0.7267342,0
0.7268904,1
0.7271553,1
0.7277523,1
0.7282578,0
0.7284777,1
0.7284885,0
0.7294945,0
0.7306188,1
0.7307597,1
0.7307705,0
0.7310303,1
0.7323752,1
0.7324615,1
0.7325121,1
0.7333577,1
0.734749,1
0.7353464,1
0.7361811,1
0.7375595,1
0.7377208,0
0.7377901,0
0.7380952,0
0.7381075,1
0.7381373,0
0.7384343,0
0.7385714,1
0.74,1
0.7402614,1
0.7405467,1
0.7407995,0
0.7409524,0
0.7414493,1
0.7414938,1
0.7419048,1
0.742073,1
0.7427132,1
0.7428437,0
0.7433333,1
0.7433333,1
0.7435271,1
0.7436444,1
0.7439564,1
0.7440883,1
0.7451055,1
0.7454115,1
0.7458947,1
0.7464327,1
0.7466667,1
0.7466667,1
0.7468142,0
0.7479302,1
0.7480574,0
0.7488664,1
0.7491168,1
0.7492449,1
0.7500794,0
0.7510327,1
0.752877,1
0.7542101,1
0.7563314,0
0.7564651,1
0.7565906,1
0.7570348,0
0.7573585,1
0.7579313,1
0.7580541,0
0.7580928,0
0.7593962,1
0.7594581,1
0.759542,0
0.7602399,1
0.7605238,1
0.7610383,1
0.7614078,0
0.7618974,1
0.762032,1
0.7628112,1
0.7636704,1
0.7636946,1
0.7644615,1
0.7645833,1
0.7645856,1
0.7647107,1
0.7648796,1
0.7652657,1
0.7662042,1
0.7662094,1
0.7664979,0
0.7666667,1
0.7668175,1
0.7670461,1
0.7674376,1
0.7677656,1
0.7687619,1
0.7701159,1
0.7701449,0
0.7703556,1
0.7707756,0
0.7718126,1
0.771838,1
0.7724324,1
0.7724756,0
0.7766387,0
0.7766667,0
0.7773477,1
0.7782906,1
0.7785287,1
0.78,0
0.7800168,1
0.7802652,1
0.7803667,1
0.7821086,1
0.7863324,0
0.7873937,0
0.7896423,1
0.7896522,1
0.7901823,0
0.7915909,1
0.7922792,1
0.7952727,1
0.7957992,1
0.79678,0
0.7982283,1
0.8000798,1
0.8056653,1
0.8077612,1
